Time,Bid,Ask
1481553020980559187,25.98,26.01
1481553020980807555,25.99,26.01
1481553020984540953,25.99,26.13
1481553020984826474,25.99,26.13
1481553020985699675,25.99,26.01
1481553020999994641,25.99,26.13
1481553021003893856,25.99,26.1
1481553021272018205,25.99,26.14
1481553021273978704,25.99,26.04
1481553021860351480,25.99,26.04
1481553021863649511,25.99,26.04
1481553021865286477,25.99,26.04
1481553021866422114,25.99,26.14
1481553021866664094,26.0,26.14
1481553021868441419,26.0,26.1
1481553021984317818,26.0,26.1
1481553022000582877,26.0,26.1
1481553022000797567,26.0,26.1
1481553022000878946,26.0,26.02
1481553022001416704,26.0,26.02
1481553022002438825,26.0,26.14
1481553022002555706,25.97,26.14
1481553022003591373,25.97,26.13
1481553022028397711,25.97,26.14
1481553022030290342,25.97,26.06
1481553022565843225,25.97,26.14
1481553022568254869,25.97,26.13
1481553022705225640,25.97,26.14
1481553022707125318,25.97,26.1
1481553023005283161,26.0,26.1
1481553023005459141,25.97,26.1
1481553023005825768,26.0,26.1
1481553023007377712,26.0,26.14
1481553023007498244,26.0,26.02
1481553023008794522,25.99,26.02
1481553023009083881,25.99,26.01
1481553023009543156,25.99,26.01
1481553023010223606,25.99,26.01
1481553023018159490,25.99,26.02
1481553023018194565,25.99,26.04
1481553023333854271,25.99,26.02
1481553023333883313,25.99,26.04
1481553023334351309,26.0,26.04
1481553023334531975,26.0,26.02
1481553023334781664,26.0,26.04
1481553023370694283,26.0,26.02
1481553023370905845,26.0,26.02
1481553023371024073,26.0,26.02
1481553023372158978,26.0,26.01
1481553023376612745,26.0,26.02
1481553023579584920,25.99,26.02
1481553026028018357,25.99,26.02
1481553026028552995,26.0,26.02
1481553026028604035,26.0,26.02
1481553026028861750,26.0,26.02
1481553026078893252,26.0,26.02
1481553026174407545,26.0,26.02
1481553026174869682,26.0,26.01
1481553026175348460,26.0,26.01
1481553026175536982,26.0,26.01
1481553026175558309,25.99,26.01
1481553026176165081,25.97,26.01
1481553026180659156,25.97,26.02
1481553026719505968,26.0,26.02
1481553028191535931,25.97,26.02
1481553028674523535,25.97,26.01
1481553028675093110,25.99,26.01
1481553028675829268,25.99,26.02
1481553028678380739,25.99,26.0
1481553028679023423,25.97,26.0
1481553028679769558,25.97,26.02
1481553028995995304,25.98,26.02
1481553029070239014,25.97,26.02
1481553029120655841,25.98,26.02
1481553029121514206,25.98,26.0
1481553029946040749,25.98,26.0
1481553029994283024,25.98,26.0
1481553030021027920,25.98,26.0
1481553030021826126,25.98,26.02
1481553030171692058,25.98,26.0
1481553030172360164,25.98,26.0
1481553030175179565,25.98,26.02
1481553030175382884,25.97,26.02
1481553031034412639,25.98,26.02
1481553031050779775,25.97,26.02
1481553031378820178,25.98,26.02
1481553031708436240,25.97,26.02
1481553033000866235,25.97,25.99
1481553033001541767,25.95,25.99
1481553033001831998,25.96,25.99
1481553033002118475,25.96,26.02
1481553033005662933,25.96,26.01
1481553033007445274,25.96,25.98
1481553033027733407,25.96,26.01
1481553033108589086,25.96,25.98
1481553033118708071,25.96,26.01
1481553033129239781,25.96,26.02
1481553033156659742,25.97,26.02
1481553033189395370,25.97,25.99
1481553033190177149,25.97,26.02
1481553033190436385,25.97,26.02
1481553033190628362,25.97,26.02
1481553033192850155,25.98,26.02
1481553033920289082,25.98,26.02
1481553035503346813,25.98,26.02
1481553035792210653,25.98,26.02
1481553036183800262,25.98,26.0
1481553036190778384,25.98,26.0
1481553036211369205,25.98,26.0
1481553036632686302,25.98,26.0
1481553036862946149,25.98,26.0
1481553036862975784,25.98,26.02
1481553036864039737,25.98,26.02
1481553036864895582,25.98,26.02
1481553037313945517,25.98,26.02
1481553037314072400,25.98,26.02
1481553037314123559,25.98,26.02
1481553037314132096,25.98,26.02
1481553037315841753,25.96,26.02
1481553037428726772,25.97,26.02
1481553037893330891,25.97,26.02
1481553043262033995,25.97,26.02
1481553043262214881,25.97,26.02
1481553043262626209,25.98,26.02
1481553043263081068,25.98,26.02
