Time,Bid,Ask
20191001 01:07:45.913,1.2280200000000001,1.22815
20191001 01:07:53.109,1.22803,1.22815
20191001 01:07:54.883,1.22803,1.2281600000000001
20191001 01:07:56.197,1.22803,1.22815
20191001 01:07:59.263,1.22804,1.22815
20191001 01:08:27.109,1.22805,1.22817
20191001 01:08:27.113,1.22809,1.22817
20191001 01:08:27.116,1.22809,1.22819
20191001 01:08:27.186,1.22813,1.22819
20191001 01:08:27.190,1.22814,1.2282
20191001 01:08:27.245,1.22814,1.22821
20191001 01:08:27.316,1.22813,1.2282
20191001 01:08:27.320,1.22812,1.22819
20191001 01:08:27.501,1.22811,1.2281799999999998
20191001 01:08:28.240,1.22811,1.2281600000000001
20191001 01:08:28.533,1.22814,1.2281600000000001
20191001 01:08:28.538,1.22814,1.2281799999999998
20191001 01:08:29.104,1.22813,1.2281799999999998
20191001 01:08:29.107,1.22813,1.2281600000000001
20191001 01:08:29.167,1.22811,1.2281600000000001
20191001 01:08:30.028,1.22811,1.22815
20191001 01:08:32.997,1.22814,1.22815
20191001 01:08:33.370,1.22815,1.2282
20191001 01:08:33.432,1.22815,1.22815
20191001 01:08:37.693,1.22815,1.22819
20191001 01:08:37.816,1.22815,1.22821
20191001 01:08:38.171,1.22815,1.22817
20191001 01:08:39.063,1.22815,1.2281600000000001
20191001 01:08:39.344,1.22813,1.2281600000000001
20191001 01:08:39.351,1.22813,1.22815
20191001 01:08:39.352,1.22812,1.22815
20191001 01:08:39.527,1.22812,1.22813
20191001 01:08:39.808,1.22812,1.2281600000000001
20191001 01:08:43.626,1.22812,1.22815
20191001 01:08:43.907,1.2281,1.22815
20191001 01:08:44.859,1.2281,1.22814
20191001 01:08:48.633,1.2281,1.22815
20191001 01:08:50.044,1.2281,1.22812
20191001 01:08:57.479,1.2281,1.22813
20191001 01:08:57.773,1.22813,1.22813
20191001 01:08:57.775,1.22813,1.2281600000000001
20191001 01:08:57.887,1.22812,1.2281799999999998
20191001 01:08:57.947,1.22812,1.2281600000000001
20191001 01:08:58.885,1.22812,1.22815
20191001 01:08:59.605,1.22813,1.22815
20191001 01:09:00.053,1.22813,1.2281600000000001
20191001 01:09:01.123,1.22813,1.22815
20191001 01:09:02.293,1.22813,1.2281600000000001
20191001 01:09:02.838,1.22812,1.2281600000000001
20191001 01:09:02.946,1.22811,1.22814
20191001 01:09:04.116,1.22811,1.22817
20191001 01:09:06.545,1.22811,1.2281799999999998
20191001 01:09:07.865,1.22811,1.22814
20191001 01:09:08.965,1.22811,1.22817
20191001 01:09:12.164,1.2280799999999998,1.22817
20191001 01:09:13.937,1.2280799999999998,1.22814
20191001 01:09:29.108,1.2280799999999998,1.22813
20191001 01:09:30.029,1.2280799999999998,1.22815
20191001 01:09:31.831,1.2280799999999998,1.22819
20191001 01:09:33.924,1.2280799999999998,1.2281799999999998
20191001 01:09:33.996,1.2280799999999998,1.22819
20191001 01:09:37.258,1.2280799999999998,1.2281799999999998
20191001 01:09:37.377,1.2280799999999998,1.22817
20191001 01:09:39.505,1.2280799999999998,1.2281799999999998
20191001 01:09:41.505,1.2281,1.22817
20191001 01:09:41.907,1.2281,1.22814
20191001 01:09:42.021,1.2281,1.22813
20191001 01:09:50.089,1.2280799999999998,1.22813
20191001 01:09:52.655,1.2280799999999998,1.22814
20191001 01:09:53.764,1.2280799999999998,1.22813
20191001 01:09:57.280,1.22809,1.22813
20191001 01:09:57.840,1.2280799999999998,1.22813
20191001 01:09:59.772,1.2280799999999998,1.22814
20191001 01:10:00.986,1.2280799999999998,1.22813
20191001 01:10:03.213,1.2280799999999998,1.22814
20191001 01:10:04.269,1.22809,1.22814
20191001 01:10:04.651,1.22809,1.22815
20191001 01:10:04.979,1.22809,1.22814
20191001 01:10:06.424,1.22809,1.22815
20191001 01:10:06.755,1.2281,1.22815
20191001 01:10:07.547,1.2281,1.22814
20191001 01:10:07.984,1.2281,1.2281799999999998
20191001 01:10:12.413,1.22809,1.22817
20191001 01:10:14.588,1.2281,1.2281799999999998
20191001 01:10:18.278,1.2281,1.22817
20191001 01:10:18.825,1.2281,1.22814
20191001 01:10:21.547,1.2281,1.22813
20191001 01:10:22.640,1.2281,1.22814
20191001 01:10:23.098,1.2280799999999998,1.22814
20191001 01:10:23.103,1.2280799999999998,1.2281600000000001
20191001 01:10:23.230,1.22809,1.2281600000000001
20191001 01:10:24.195,1.2280799999999998,1.22814
20191001 01:10:26.561,1.2280799999999998,1.22813
20191001 01:10:27.690,1.2280799999999998,1.22814
20191001 01:10:30.795,1.22809,1.22814
20191001 01:10:31.145,1.2280799999999998,1.22814
20191001 01:10:31.598,1.2280799999999998,1.22813
20191001 01:10:39.587,1.2280799999999998,1.22812
20191001 01:10:40.118,1.22809,1.22812
20191001 01:10:40.858,1.22809,1.22813
20191001 01:10:41.875,1.2280799999999998,1.22813
20191001 01:10:41.934,1.2280799999999998,1.22811
20191001 01:10:45.084,1.2280799999999998,1.22812
20191001 01:10:45.365,1.2280799999999998,1.2281
20191001 01:10:45.588,1.2280799999999998,1.22812
20191001 01:10:47.138,1.2280799999999998,1.22811
20191001 01:10:47.305,1.22809,1.22811
20191001 01:10:47.427,1.22809,1.22813
20191001 01:10:49.573,1.22807,1.22811
20191001 01:10:55.257,1.22807,1.22812
20191001 01:10:56.468,1.22807,1.22811
20191001 01:10:58.050,1.22804,1.22811
20191001 01:10:58.389,1.22803,1.22811
20191001 01:10:59.927,1.22804,1.22811
20191001 01:11:00.490,1.22803,1.22811
20191001 01:11:00.555,1.22804,1.22811
20191001 01:11:01.607,1.22804,1.22812
20191001 01:11:13.212,1.22805,1.2281799999999998
20191001 01:11:14.523,1.22805,1.22812
20191001 01:11:15.824,1.22804,1.22811
20191001 01:11:16.930,1.22804,1.22812
20191001 01:11:18.108,1.22804,1.22811
20191001 01:11:18.505,1.22806,1.22811
20191001 01:11:18.566,1.22803,1.2281
20191001 01:11:18.568,1.22803,1.2280799999999998
20191001 01:11:18.572,1.22803,1.2281
20191001 01:11:18.742,1.22804,1.2281
20191001 01:11:19.662,1.22803,1.2281
20191001 01:11:19.718,1.22803,1.2280799999999998
20191001 01:11:20.394,1.22804,1.2280799999999998
20191001 01:11:20.450,1.22804,1.2281
20191001 01:11:20.504,1.22805,1.2281
20191001 01:11:24.112,1.22805,1.22811
20191001 01:11:28.763,1.22805,1.22813
20191001 01:11:28.874,1.2280200000000001,1.2281
20191001 01:11:31.687,1.22803,1.22811
20191001 01:11:31.929,1.22805,1.22813
20191001 01:11:32.766,1.2280200000000001,1.22812
20191001 01:11:33.471,1.22803,1.22812
20191001 01:11:33.977,1.22803,1.22811
20191001 01:11:35.160,1.22803,1.22812
20191001 01:11:37.229,1.2280200000000001,1.22812
20191001 01:11:37.565,1.22803,1.22812
20191001 01:11:38.779,1.22803,1.22813
20191001 01:11:43.195,1.22803,1.22814
20191001 01:11:43.536,1.22807,1.22814
20191001 01:11:44.428,1.22807,1.22813
20191001 01:11:54.660,1.22807,1.22814
20191001 01:11:55.830,1.22805,1.22813
20191001 01:11:56.901,1.22806,1.22814
20191001 01:12:00.247,1.22804,1.22812
20191001 01:12:00.436,1.22806,1.22814
20191001 01:12:00.886,1.22804,1.22812
20191001 01:12:01.109,1.22806,1.22814
20191001 01:12:02.130,1.2280799999999998,1.22814
20191001 01:12:03.405,1.22806,1.22814
20191001 01:12:03.467,1.22806,1.22813
20191001 01:12:16.394,1.22803,1.22814
20191001 01:12:16.508,1.2280200000000001,1.22814
20191001 01:12:18.048,1.22804,1.22812
20191001 01:12:19.177,1.22805,1.22813
20191001 01:12:28.772,1.22807,1.22814
20191001 01:12:28.951,1.22805,1.22813
20191001 01:12:29.397,1.22807,1.22814
20191001 01:12:29.569,1.22807,1.22813
20191001 01:12:29.627,1.22807,1.22815
20191001 01:12:29.914,1.22807,1.22814
20191001 01:12:30.436,1.22807,1.22815
20191001 01:12:30.637,1.22807,1.22814
20191001 01:12:30.691,1.22807,1.22815
20191001 01:12:31.187,1.22807,1.22814
20191001 01:12:31.382,1.22807,1.22813
20191001 01:12:32.445,1.22806,1.22813
20191001 01:12:38.900,1.22806,1.22814
20191001 01:12:40.054,1.22806,1.22813
20191001 01:12:42.599,1.22805,1.22813
20191001 01:12:53.513,1.22804,1.22812
20191001 01:12:53.516,1.22809,1.22814
20191001 01:12:53.570,1.2281,1.22814
20191001 01:12:53.578,1.2281,1.2281600000000001
20191001 01:12:53.805,1.2281,1.22817
20191001 01:12:53.807,1.2281,1.2281799999999998
20191001 01:13:04.098,1.22811,1.2281799999999998
20191001 01:13:15.863,1.22811,1.22817
20191001 01:13:16.754,1.22811,1.2281799999999998
20191001 01:13:16.874,1.22809,1.2281799999999998
20191001 01:13:17.278,1.22813,1.2281799999999998
20191001 01:13:19.896,1.22813,1.22819
20191001 01:13:19.950,1.22815,1.22821
20191001 01:13:19.954,1.22817,1.22821
20191001 01:13:19.956,1.22817,1.22822
20191001 01:13:23.419,1.22817,1.22821
20191001 01:13:25.789,1.22817,1.22822
20191001 01:13:26.464,1.22814,1.22822
20191001 01:13:26.531,1.22819,1.22822
20191001 01:13:26.588,1.22819,1.22824
20191001 01:13:26.787,1.22819,1.22823
20191001 01:13:26.967,1.2281600000000001,1.22821
20191001 01:13:27.022,1.22814,1.2282
20191001 01:13:27.027,1.22813,1.2282
20191001 01:13:27.029,1.22813,1.2281799999999998
20191001 01:13:28.039,1.22813,1.22819
20191001 01:13:28.264,1.22812,1.22819
20191001 01:13:28.267,1.22812,1.2281799999999998
20191001 01:13:28.276,1.22812,1.22817
20191001 01:13:28.333,1.22811,1.22817
20191001 01:13:28.947,1.22812,1.22817
20191001 01:13:30.855,1.22812,1.2281799999999998
20191001 01:13:37.810,1.22812,1.22817
20191001 01:13:38.937,1.22812,1.2281799999999998
20191001 01:13:41.922,1.22812,1.22817
20191001 01:13:43.545,1.22806,1.22817
20191001 01:13:48.061,1.2281,1.22817
20191001 01:13:49.512,1.2281,1.2281799999999998
20191001 01:13:50.295,1.22811,1.2281799999999998
20191001 01:13:51.663,1.2281,1.2281799999999998
20191001 01:13:59.210,1.22812,1.22819
20191001 01:13:59.267,1.22813,1.22819
20191001 01:13:59.932,1.22812,1.22819
20191001 01:14:03.290,1.22813,1.22819
20191001 01:14:03.356,1.22814,1.22819
20191001 01:14:03.413,1.22814,1.2282
20191001 01:14:03.418,1.22814,1.22821
20191001 01:14:03.424,1.22815,1.22821
20191001 01:14:05.892,1.22815,1.22822
20191001 01:14:08.299,1.22815,1.22821
20191001 01:14:08.699,1.22815,1.22822
20191001 01:14:10.231,1.22815,1.22823
20191001 01:14:13.103,1.22813,1.22823
20191001 01:14:13.455,1.22814,1.22822
20191001 01:14:13.458,1.22814,1.22821
20191001 01:14:13.460,1.22814,1.22819
20191001 01:14:13.694,1.22812,1.22819
20191001 01:14:17.374,1.22812,1.2281799999999998
20191001 01:14:17.431,1.22811,1.2281799999999998
20191001 01:14:18.962,1.22811,1.22817
20191001 01:14:19.036,1.22811,1.2281600000000001
20191001 01:14:19.044,1.2281,1.2281600000000001
20191001 01:14:19.237,1.22811,1.2281799999999998
20191001 01:14:20.646,1.2281,1.2281600000000001
20191001 01:14:22.852,1.2281,1.22817
20191001 01:14:26.060,1.2281,1.2281600000000001
20191001 01:14:26.166,1.2281,1.22817
20191001 01:14:26.555,1.2281,1.2281600000000001
20191001 01:14:26.613,1.2281,1.22817
20191001 01:14:27.656,1.22809,1.2281600000000001
20191001 01:14:27.711,1.22809,1.22817
20191001 01:14:30.367,1.22809,1.2281600000000001
20191001 01:14:30.539,1.22809,1.22817
20191001 01:14:30.929,1.22809,1.2281600000000001
20191001 01:14:31.039,1.22809,1.22817
20191001 01:14:31.208,1.2281,1.22817
20191001 01:14:31.973,1.2281,1.2281600000000001
20191001 01:14:33.286,1.22811,1.2281799999999998
20191001 01:14:34.881,1.22811,1.22814
20191001 01:14:35.342,1.22811,1.2281799999999998
20191001 01:14:37.044,1.22813,1.2281799999999998
20191001 01:14:37.101,1.22814,1.2282
20191001 01:14:38.839,1.22815,1.2282
20191001 01:14:39.007,1.22815,1.22821
20191001 01:14:39.011,1.22813,1.22819
20191001 01:14:39.076,1.22812,1.2281799999999998
20191001 01:14:39.089,1.2281,1.2281799999999998
20191001 01:14:39.155,1.22811,1.22819
20191001 01:14:39.299,1.2281,1.2281799999999998
20191001 01:14:39.315,1.2281,1.22817
20191001 01:14:39.321,1.2281,1.2281799999999998
20191001 01:14:39.382,1.22811,1.22819
20191001 01:14:43.920,1.22813,1.22819
20191001 01:14:44.468,1.22814,1.22821
20191001 01:14:48.388,1.22813,1.2282
20191001 01:14:48.450,1.22813,1.22819
20191001 01:14:50.094,1.22811,1.22819
20191001 01:14:50.158,1.22811,1.2281799999999998
20191001 01:14:50.924,1.22811,1.22819
20191001 01:14:52.391,1.22811,1.2281799999999998
20191001 01:14:53.452,1.2281,1.2281799999999998
20191001 01:14:53.571,1.2281,1.22817
20191001 01:14:54.530,1.2281,1.2281799999999998
20191001 01:14:56.587,1.2281,1.22817
20191001 01:14:59.171,1.2281,1.2281799999999998
20191001 01:15:01.035,1.2280799999999998,1.2281799999999998
20191001 01:15:06.033,1.22809,1.22817
20191001 01:15:06.036,1.22809,1.2281600000000001
20191001 01:15:06.039,1.22809,1.22817
20191001 01:15:06.286,1.2281,1.22817
20191001 01:15:16.947,1.22805,1.22817
20191001 01:15:34.090,1.22806,1.22817
20191001 01:15:39.730,1.22805,1.22817
20191001 01:15:40.025,1.22805,1.2281799999999998
20191001 01:15:40.134,1.22807,1.2281799999999998
20191001 01:15:42.650,1.22806,1.2281799999999998
20191001 01:15:44.744,1.22811,1.2281799999999998
20191001 01:15:46.112,1.22811,1.22817
20191001 01:15:52.824,1.22811,1.2281799999999998
20191001 01:15:53.374,1.22807,1.2281799999999998
20191001 01:15:53.822,1.22806,1.2281799999999998
20191001 01:15:55.946,1.22806,1.22817
20191001 01:15:56.888,1.22806,1.2281799999999998
20191001 01:16:00.469,1.22807,1.2281799999999998
20191001 01:16:02.015,1.22807,1.22817
20191001 01:16:03.194,1.22807,1.2281799999999998
20191001 01:16:03.302,1.22809,1.2281799999999998
20191001 01:16:03.417,1.22807,1.2281799999999998
20191001 01:16:03.811,1.22807,1.22815
20191001 01:16:07.823,1.2281,1.22815
20191001 01:16:09.055,1.2281,1.22814
20191001 01:16:10.998,1.2281,1.22817
20191001 01:16:13.797,1.2281,1.22815
20191001 01:16:16.806,1.2281,1.22817
20191001 01:16:18.149,1.22807,1.22817
20191001 01:16:21.869,1.2280799999999998,1.22817
20191001 01:16:22.196,1.2280799999999998,1.2281799999999998
20191001 01:16:22.968,1.22807,1.2281600000000001
20191001 01:16:23.355,1.22811,1.2281600000000001
20191001 01:16:23.521,1.22811,1.2281799999999998
20191001 01:16:24.880,1.22811,1.22819
20191001 01:16:28.785,1.22813,1.22819
20191001 01:16:28.791,1.2282,1.22824
20191001 01:16:28.847,1.2282,1.2282600000000001
20191001 01:16:28.850,1.22822,1.22827
20191001 01:16:28.853,1.22822,1.2282799999999998
20191001 01:16:28.919,1.22822,1.2282899999999999
20191001 01:16:28.922,1.22823,1.2282899999999999
20191001 01:16:28.982,1.22823,1.2283
20191001 01:16:29.043,1.22823,1.2282799999999998
20191001 01:16:29.445,1.22822,1.2282799999999998
20191001 01:16:29.784,1.22823,1.2282899999999999
20191001 01:16:30.060,1.22823,1.22825
20191001 01:16:31.170,1.22823,1.2282600000000001
20191001 01:16:32.117,1.22821,1.2282600000000001
20191001 01:16:32.418,1.22821,1.22825
20191001 01:16:32.816,1.22821,1.2282600000000001
20191001 01:16:33.923,1.22827,1.2283
20191001 01:16:33.928,1.2282799999999998,1.2283
20191001 01:16:33.931,1.2282899999999999,1.22832
20191001 01:16:34.118,1.22831,1.22832
20191001 01:16:37.170,1.2283,1.22832
20191001 01:16:37.177,1.2282799999999998,1.22832
20191001 01:16:37.232,1.2282799999999998,1.2283
20191001 01:16:37.244,1.22827,1.2283
20191001 01:16:37.575,1.2282600000000001,1.2283
20191001 01:16:39.024,1.2282600000000001,1.2282899999999999
20191001 01:16:39.795,1.2282600000000001,1.2283
20191001 01:16:40.515,1.22827,1.2283
20191001 01:16:42.649,1.2282600000000001,1.2283
20191001 01:16:43.191,1.2282600000000001,1.2282899999999999
20191001 01:16:43.246,1.2282600000000001,1.22827
20191001 01:16:43.362,1.2282600000000001,1.2282899999999999
20191001 01:16:44.240,1.2282600000000001,1.22827
20191001 01:16:44.859,1.2282600000000001,1.2283
20191001 01:16:45.307,1.22825,1.2283
20191001 01:16:46.034,1.22825,1.2282899999999999
20191001 01:16:46.311,1.22825,1.22831
20191001 01:16:47.968,1.22822,1.2282899999999999
20191001 01:16:47.979,1.22822,1.2282799999999998
20191001 01:16:48.107,1.22822,1.2282899999999999
20191001 01:16:48.114,1.22822,1.2282799999999998
20191001 01:16:48.245,1.22822,1.2282899999999999
20191001 01:16:48.306,1.22822,1.2282799999999998
20191001 01:16:48.775,1.22822,1.22825
20191001 01:16:48.830,1.2282,1.22825
20191001 01:16:53.945,1.22817,1.22823
20191001 01:16:53.949,1.22815,1.22823
20191001 01:16:54.004,1.22814,1.22821
20191001 01:16:54.074,1.22814,1.2282
20191001 01:16:54.145,1.22813,1.2282
20191001 01:16:54.219,1.22813,1.2281799999999998
20191001 01:16:54.227,1.22812,1.2281799999999998
20191001 01:16:54.294,1.22813,1.2281799999999998
20191001 01:16:54.479,1.22812,1.2281799999999998
20191001 01:16:54.541,1.22813,1.2281799999999998
20191001 01:16:54.811,1.22813,1.22819
20191001 01:17:00.024,1.22812,1.22819
20191001 01:17:00.032,1.22813,1.22819
20191001 01:17:00.632,1.22812,1.2281799999999998
20191001 01:17:00.634,1.22812,1.22817
20191001 01:17:00.687,1.22812,1.2281799999999998
20191001 01:17:00.752,1.22811,1.2281799999999998
20191001 01:17:00.827,1.22811,1.22817
20191001 01:17:01.072,1.2281,1.22817
20191001 01:17:01.295,1.22811,1.22817
20191001 01:17:03.248,1.22811,1.2281600000000001
20191001 01:17:03.308,1.22811,1.22817
20191001 01:17:03.417,1.22811,1.2281799999999998
20191001 01:17:04.327,1.22811,1.22817
20191001 01:17:07.120,1.2281,1.22817
20191001 01:17:08.472,1.22811,1.22817
20191001 01:17:09.580,1.2281,1.22817
20191001 01:17:10.206,1.2281,1.2281600000000001
20191001 01:17:10.263,1.2281,1.22817
20191001 01:17:12.259,1.2281,1.2281600000000001
20191001 01:17:12.268,1.22809,1.2281600000000001
20191001 01:17:12.331,1.2280799999999998,1.2281600000000001
20191001 01:17:12.337,1.2280799999999998,1.22814
20191001 01:17:12.399,1.22806,1.22813
20191001 01:17:12.408,1.22804,1.22812
20191001 01:17:12.475,1.22804,1.22811
20191001 01:17:12.549,1.22804,1.2281
20191001 01:17:12.773,1.22805,1.22811
20191001 01:17:12.779,1.22805,1.22813
20191001 01:17:12.796,1.22806,1.22813
20191001 01:17:13.935,1.22805,1.22812
20191001 01:17:13.999,1.22805,1.22811
20191001 01:17:14.067,1.22805,1.22812
20191001 01:17:14.317,1.22805,1.22813
20191001 01:17:14.599,1.22805,1.22812
20191001 01:17:15.005,1.22805,1.22813
20191001 01:17:19.158,1.22807,1.22814
20191001 01:17:22.736,1.22807,1.22813
20191001 01:17:22.793,1.22807,1.22814
20191001 01:17:22.798,1.22807,1.22813
20191001 01:17:23.872,1.22805,1.22813
20191001 01:17:24.092,1.22807,1.22812
20191001 01:17:24.144,1.22805,1.22812
20191001 01:17:24.146,1.22805,1.22811
20191001 01:17:24.149,1.22805,1.2281
20191001 01:17:24.204,1.22804,1.2281
20191001 01:17:24.206,1.22805,1.22811
20191001 01:17:24.212,1.22805,1.22812
20191001 01:17:24.273,1.22805,1.22813
20191001 01:17:24.330,1.22807,1.22813
20191001 01:17:25.817,1.22807,1.22814
20191001 01:17:25.820,1.22807,1.22815
20191001 01:17:26.816,1.22807,1.22812
20191001 01:17:27.796,1.22807,1.22814
20191001 01:17:28.146,1.22807,1.22813
20191001 01:17:30.883,1.22805,1.22813
20191001 01:17:31.713,1.22805,1.22812
20191001 01:17:31.768,1.22806,1.22812
20191001 01:17:32.215,1.22806,1.22813
20191001 01:17:34.148,1.22806,1.22812
20191001 01:17:34.540,1.22806,1.22811
20191001 01:17:34.734,1.22806,1.22812
20191001 01:17:34.735,1.22806,1.22811
20191001 01:17:35.201,1.22806,1.22812
20191001 01:17:35.257,1.22806,1.22811
20191001 01:17:35.265,1.22804,1.22811
20191001 01:17:35.542,1.22804,1.22812
20191001 01:17:35.599,1.22804,1.22811
20191001 01:17:36.051,1.22804,1.22812
20191001 01:17:36.758,1.22805,1.22812
20191001 01:17:40.788,1.22805,1.22813
20191001 01:17:44.631,1.22805,1.22815
20191001 01:17:45.412,1.22804,1.22815
20191001 01:17:47.974,1.22803,1.22815
20191001 01:17:49.194,1.22804,1.22815
20191001 01:17:49.863,1.22804,1.22814
20191001 01:17:52.852,1.22804,1.22815
20191001 01:17:54.272,1.2280799999999998,1.2281600000000001
20191001 01:17:54.276,1.2281,1.2281799999999998
20191001 01:17:56.136,1.2281,1.22817
20191001 01:17:56.140,1.2280799999999998,1.2281600000000001
20191001 01:17:58.437,1.2281,1.2281799999999998
20191001 01:17:58.917,1.22811,1.22819
20191001 01:18:00.022,1.22811,1.22815
20191001 01:18:00.436,1.2281,1.22815
20191001 01:18:03.329,1.2281,1.2281600000000001
20191001 01:18:04.560,1.2281,1.22815
20191001 01:18:04.858,1.2281,1.2281600000000001
20191001 01:18:05.987,1.2281,1.22815
20191001 01:18:07.007,1.22807,1.22815
20191001 01:18:09.608,1.22807,1.2281600000000001
20191001 01:18:10.757,1.22807,1.22815
20191001 01:18:11.857,1.22807,1.2281600000000001
20191001 01:18:12.797,1.22807,1.2281799999999998
20191001 01:18:13.795,1.22807,1.2281600000000001
20191001 01:18:14.955,1.22807,1.22815
20191001 01:18:16.059,1.22805,1.22815
20191001 01:18:16.335,1.22805,1.2281600000000001
20191001 01:18:20.112,1.22806,1.2281600000000001
20191001 01:18:20.224,1.22805,1.2281600000000001
20191001 01:18:20.511,1.2280799999999998,1.2281600000000001
20191001 01:18:20.845,1.22805,1.2281600000000001
20191001 01:18:21.235,1.22809,1.2281600000000001
20191001 01:18:21.299,1.2280799999999998,1.22815
20191001 01:18:21.318,1.22806,1.22814
20191001 01:18:21.376,1.22806,1.2281
20191001 01:18:21.460,1.22805,1.2281
20191001 01:18:21.780,1.22805,1.22813
20191001 01:18:22.374,1.22805,1.22812
20191001 01:18:22.896,1.22804,1.22812
20191001 01:18:29.816,1.22804,1.22809
20191001 01:18:29.932,1.22801,1.22807
20191001 01:18:29.989,1.22801,1.22805
20191001 01:18:29.991,1.22801,1.22807
20191001 01:18:30.047,1.22801,1.22809
20191001 01:18:49.895,1.22796,1.22812
20191001 01:18:53.333,1.22796,1.22809
20191001 01:18:59.683,1.2280200000000001,1.2281
20191001 01:18:59.686,1.2280200000000001,1.22809
20191001 01:19:01.254,1.22803,1.2281
20191001 01:19:01.258,1.22803,1.22811
20191001 01:19:06.064,1.228,1.2280799999999998
20191001 01:19:06.992,1.2280200000000001,1.22809
20191001 01:19:07.022,1.22801,1.22809
20191001 01:19:14.592,1.228,1.2280799999999998
20191001 01:19:16.766,1.22801,1.2280799999999998
20191001 01:19:18.153,1.228,1.2280799999999998
20191001 01:19:19.105,1.228,1.22806
20191001 01:19:19.274,1.22801,1.22806
20191001 01:19:20.505,1.228,1.22806
20191001 01:19:20.565,1.228,1.2280799999999998
20191001 01:19:25.030,1.2280200000000001,1.2280799999999998
20191001 01:19:25.147,1.2280200000000001,1.22809
20191001 01:19:26.158,1.22801,1.22809
20191001 01:19:27.305,1.228,1.22809
20191001 01:19:29.866,1.228,1.2280799999999998
20191001 01:19:30.237,1.22796,1.2280200000000001
20191001 01:19:30.291,1.22794,1.22801
20191001 01:19:30.352,1.2279200000000001,1.22801
20191001 01:19:30.355,1.22794,1.22801
20191001 01:19:30.471,1.22794,1.228
20191001 01:19:30.532,1.2279,1.22794
20191001 01:19:30.536,1.2279,1.22796
20191001 01:19:30.539,1.2279,1.22797
20191001 01:19:30.595,1.2279,1.2279799999999998
20191001 01:19:30.935,1.2279200000000001,1.2279799999999998
20191001 01:19:33.966,1.2279,1.2279799999999998
20191001 01:19:34.183,1.2279,1.22797
20191001 01:19:37.782,1.2279,1.22795
20191001 01:19:39.919,1.2279,1.22796
20191001 01:19:42.068,1.22789,1.22796
20191001 01:19:45.070,1.22789,1.22795
20191001 01:19:46.393,1.2278799999999999,1.22795
20191001 01:19:47.538,1.22789,1.22795
20191001 01:19:56.092,1.2279,1.22795
20191001 01:19:57.297,1.22789,1.22795
20191001 01:20:00.210,1.22791,1.22796
20191001 01:20:01.345,1.2279200000000001,1.22796
20191001 01:20:02.424,1.22791,1.22796
20191001 01:20:02.881,1.22789,1.22796
20191001 01:20:05.789,1.2278799999999999,1.22795
20191001 01:20:08.774,1.22787,1.22794
20191001 01:20:08.779,1.22787,1.22793
20191001 01:20:08.786,1.22785,1.22789
20191001 01:20:08.850,1.22783,1.22787
20191001 01:20:08.856,1.22781,1.22787
20191001 01:20:08.992,1.2278200000000001,1.22789
20191001 01:20:09.007,1.22783,1.22789
20191001 01:20:09.199,1.22783,1.2279
20191001 01:20:09.318,1.22783,1.22789
20191001 01:20:09.320,1.22783,1.2278799999999999
20191001 01:20:09.377,1.22783,1.22787
20191001 01:20:09.441,1.22783,1.2279
20191001 01:20:09.508,1.22785,1.2279
20191001 01:20:09.630,1.22783,1.2279
20191001 01:20:09.636,1.22783,1.22789
20191001 01:20:09.816,1.22786,1.22789
20191001 01:20:12.279,1.22787,1.22789
20191001 01:20:13.437,1.22786,1.22789
20191001 01:20:14.794,1.22787,1.22789
20191001 01:20:15.901,1.22786,1.22789
20191001 01:20:18.365,1.22787,1.22789
20191001 01:20:18.472,1.22787,1.2279200000000001
20191001 01:20:19.517,1.22786,1.2279200000000001
20191001 01:20:22.348,1.22785,1.2279200000000001
20191001 01:20:23.464,1.22786,1.2279200000000001
20191001 01:20:24.691,1.22789,1.2279200000000001
20191001 01:20:24.695,1.22789,1.22793
20191001 01:20:24.756,1.22789,1.22795
20191001 01:20:24.812,1.2279200000000001,1.22795
20191001 01:20:25.854,1.2279,1.22795
20191001 01:20:29.744,1.22791,1.22795
20191001 01:20:31.136,1.2279,1.22795
20191001 01:20:32.954,1.2279,1.22796
20191001 01:20:33.396,1.22789,1.22796
20191001 01:20:34.614,1.2279,1.22796
20191001 01:20:34.789,1.2279200000000001,1.22796
20191001 01:20:37.313,1.22793,1.22796
20191001 01:20:39.922,1.2279200000000001,1.22796
20191001 01:20:41.346,1.22793,1.22796
20191001 01:20:43.660,1.22791,1.22796
20191001 01:20:43.661,1.22789,1.22796
20191001 01:20:47.128,1.2279,1.22797
20191001 01:20:47.132,1.22793,1.22797
20191001 01:20:47.188,1.22793,1.228
20191001 01:20:47.203,1.22795,1.2280200000000001
20191001 01:20:47.267,1.22793,1.228
20191001 01:20:47.270,1.2279200000000001,1.22799
20191001 01:20:47.275,1.22791,1.2279799999999998
20191001 01:20:47.328,1.22794,1.228
20191001 01:20:47.329,1.22793,1.228
20191001 01:20:47.335,1.22791,1.2279799999999998
20191001 01:20:51.303,1.2279,1.22797
20191001 01:21:02.341,1.2279,1.2279799999999998
20191001 01:21:02.795,1.22789,1.22797
20191001 01:21:04.090,1.2279,1.2279799999999998
20191001 01:21:05.198,1.22789,1.22797
20191001 01:21:07.740,1.2279,1.2279799999999998
20191001 01:21:07.744,1.2279,1.22796
20191001 01:21:13.124,1.2279200000000001,1.22799
20191001 01:21:13.185,1.22794,1.22799
20191001 01:21:13.265,1.22794,1.22801
